order_id,customer_id,restaurant_id,driver_id,order_ts,estimated_delivery_ts,actual_delivery_ts,order_status,distance_km,order_amount
1720,61,53,32,2024-03-05 04:44:29,2024-03-05 05:20:29,2024-03-05 05:30:29,DELIVERED,3.88,335.15
1721,25,71,70,2024-05-20 23:07:13,2024-05-20 23:47:13,2024-05-20 23:43:13,DELIVERED,5.34,285.78
1722,190,23,77,2024-09-03 02:44:58,2024-09-03 03:11:58,2024-09-03 03:28:58,DELIVERED,4.56,360.13
1723,215,106,85,2024-07-14 13:01:50,2024-07-14 13:30:50,,CANCELLED,5.27,410.74
1724,59,20,47,2024-01-27 22:17:49,2024-01-27 22:47:49,,ACCEPTED,5.3,727.97
1725,155,30,77,2024-10-15 18:17:48,2024-10-15 19:02:48,2024-10-15 19:11:48,DELIVERED,1.67,395.88
1726,193,54,117,2024-09-16 16:11:25,2024-09-16 17:02:25,2024-09-16 17:02:25,DELIVERED,5.4,294.7
1727,143,96,120,2024-09-26 03:01:16,2024-09-26 03:43:16,2024-09-26 04:18:16,DELIVERED,2.68,394.17
1728,182,31,16,2024-04-09 04:52:35,2024-04-09 05:17:35,2024-04-09 05:17:35,DELIVERED,3.1,241.51
1729,58,111,33,2024-08-14 03:30:05,2024-08-14 04:06:05,2024-08-14 04:24:05,DELIVERED,5.68,469.07
1730,195,4,57,2024-05-11 01:00:55,2024-05-11 01:48:55,,ACCEPTED,1.47,358.71
1731,92,23,21,2024-07-14 05:01:54,2024-07-14 05:55:54,2024-07-14 05:53:54,DELIVERED,5.45,80.0
1732,199,84,130,2025-01-28 19:41:20,2025-01-28 20:18:20,2025-01-28 20:50:20,DELIVERED,4.26,352.69
1733,141,14,7,2024-12-01 18:20:29,2024-12-01 18:57:29,,PLACED,5.6,502.39
1734,66,120,60,2024-06-08 02:24:42,2024-06-08 02:51:42,2024-06-08 03:12:42,DELIVERED,4.71,484.12
1735,71,46,124,2024-05-11 22:43:35,2024-05-11 23:32:35,,PLACED,2.34,404.3
1736,91,14,114,2024-11-09 22:06:45,2024-11-09 23:00:45,2024-11-09 23:11:45,DELIVERED,5.01,80.0
1737,83,53,75,2024-04-22 11:50:08,2024-04-22 12:17:08,,PLACED,1.16,109.81
1738,117,14,114,2024-01-02 19:56:29,2024-01-02 20:22:29,,PLACED,4.08,404.51
1739,91,21,124,2024-07-03 02:28:18,2024-07-03 03:05:18,2024-07-03 03:36:18,DELIVERED,7.93,299.6
1740,212,114,125,2024-01-07 20:08:31,2024-01-07 20:42:31,2024-01-07 20:46:31,DELIVERED,6.76,320.74
1741,183,3,35,2025-01-17 14:20:48,2025-01-17 15:06:48,,PICKED,6.41,306.42
1742,156,68,77,2024-05-27 12:16:09,2024-05-27 12:47:09,2024-05-27 13:14:09,DELIVERED,5.93,120.14
1743,125,52,103,2024-06-16 09:48:43,2024-06-16 10:21:43,,PLACED,0.5,107.57
1744,49,98,75,2024-02-03 08:44:26,2024-02-03 09:36:26,,PICKED,5.57,667.13
1745,16,27,97,2024-07-24 22:12:15,2024-07-24 22:45:15,2024-07-24 22:59:15,DELIVERED,3.65,317.14
1746,188,64,18,2024-09-01 05:28:48,2024-09-01 05:56:48,2024-09-01 05:52:48,DELIVERED,4.18,445.67
1747,67,110,54,2024-10-24 22:28:51,2024-10-24 22:54:51,2024-10-24 23:03:51,DELIVERED,3.96,80.0
1748,123,110,99,2024-11-29 16:19:32,2024-11-29 16:55:32,2024-11-29 17:26:32,DELIVERED,6.75,169.7
1749,219,30,48,2024-10-03 10:46:59,2024-10-03 11:18:59,,ACCEPTED,2.53,224.05
1750,203,49,72,2024-04-12 10:11:23,2024-04-12 10:48:23,2024-04-12 10:56:23,DELIVERED,6.64,153.89
1751,104,19,45,2024-04-08 23:16:51,2024-04-08 23:52:51,2024-04-08 23:56:51,DELIVERED,3.46,116.65
1752,28,25,71,2025-01-13 13:52:35,2025-01-13 14:24:35,,PICKED,1.17,81.34
1753,110,84,37,2024-03-27 20:59:23,2024-03-27 21:38:23,2024-03-27 21:45:23,DELIVERED,2.84,80.0
1754,128,17,28,2024-11-01 19:26:29,2024-11-01 20:07:29,,PICKED,5.04,457.22
1755,117,72,133,2024-07-01 13:30:03,2024-07-01 13:59:03,,ACCEPTED,4.47,391.13
1756,57,20,47,2024-09-29 08:47:53,2024-09-29 09:29:53,2024-09-29 09:25:53,DELIVERED,3.75,334.57
1757,206,110,29,2024-10-30 09:24:10,2024-10-30 10:06:10,,ACCEPTED,4.83,346.18
1758,150,82,91,2024-07-18 13:00:12,2024-07-18 13:41:12,,PLACED,5.89,216.59
1759,191,19,22,2024-03-30 18:02:27,2024-03-30 18:47:27,2024-03-30 19:04:27,DELIVERED,4.01,168.42
1760,211,92,100,2024-05-01 19:56:13,2024-05-01 20:49:13,2024-05-01 21:00:13,DELIVERED,2.93,251.04
1761,69,7,86,2024-01-21 05:20:21,2024-01-21 05:47:21,,PICKED,5.3,206.05
1762,95,94,96,2024-02-05 01:33:49,2024-02-05 02:28:49,2024-02-05 02:37:49,DELIVERED,3.77,163.71
1763,8,48,32,2024-10-15 05:15:06,2024-10-15 06:08:06,2024-10-15 06:23:06,DELIVERED,2.55,205.58
1764,155,118,56,2024-11-02 16:39:10,2024-11-02 17:14:10,,ACCEPTED,6.81,358.06
1765,163,35,79,2024-01-06 09:00:56,2024-01-06 09:51:56,,ACCEPTED,8.21,417.68
1766,85,26,139,2024-01-21 13:15:42,2024-01-21 14:00:42,,ACCEPTED,4.96,331.4
1767,83,47,105,2024-08-06 14:19:11,2024-08-06 14:53:11,2024-08-06 15:15:11,DELIVERED,2.9,442.42
1768,111,90,87,2024-04-08 05:36:05,2024-04-08 06:06:05,,CANCELLED,4.87,193.6
1769,129,68,94,2024-07-15 16:22:40,2024-07-15 16:54:40,2024-07-15 17:16:40,DELIVERED,5.1,147.56
1770,98,25,4,2024-10-03 13:10:33,2024-10-03 13:39:33,,PICKED,3.07,254.18
1771,133,54,88,2024-05-12 12:19:23,2024-05-12 13:01:23,,ACCEPTED,5.42,401.78
1772,46,57,54,2024-07-07 10:13:23,2024-07-07 10:45:23,2024-07-07 11:02:23,DELIVERED,3.48,397.09
1773,148,15,27,2024-08-12 23:57:25,2024-08-13 00:40:25,2024-08-13 00:41:25,DELIVERED,3.92,375.27
1774,84,74,70,2024-05-12 13:21:20,2024-05-12 13:52:20,,PICKED,2.46,573.54
1775,48,115,4,2024-03-23 14:32:03,2024-03-23 15:08:03,2024-03-23 15:20:03,DELIVERED,4.08,326.68
1776,188,66,137,2024-04-29 06:38:29,2024-04-29 07:04:29,,PICKED,3.57,358.53
1777,114,105,41,2024-04-18 06:23:00,2024-04-18 07:08:00,2024-04-18 07:09:00,DELIVERED,2.92,183.51
1778,186,62,57,2024-12-03 05:23:22,2024-12-03 06:01:22,,PICKED,5.38,180.12
1779,16,97,19,2024-10-05 02:07:39,2024-10-05 02:41:39,2024-10-05 02:35:39,DELIVERED,3.54,269.2
1780,187,96,101,2024-01-28 10:50:36,2024-01-28 11:36:36,2024-01-28 11:38:36,DELIVERED,3.1,203.0
1781,202,84,120,2024-09-21 17:43:04,2024-09-21 18:21:04,2024-09-21 18:12:04,DELIVERED,3.74,231.05
1782,135,32,51,2024-02-02 05:49:05,2024-02-02 06:37:05,2024-02-02 07:00:05,DELIVERED,2.22,610.87
1783,62,102,63,2024-11-06 08:45:41,2024-11-06 09:13:41,,CANCELLED,3.45,346.81
1784,70,57,6,2024-09-09 00:03:42,2024-09-09 00:33:42,,ACCEPTED,7.95,307.44
1785,97,64,138,2024-09-13 11:17:59,2024-09-13 12:08:59,,PICKED,6.42,382.14
1786,78,95,97,2024-10-27 09:30:01,2024-10-27 09:56:01,,ACCEPTED,4.46,293.24
1787,20,47,41,2024-10-21 13:30:09,2024-10-21 14:02:09,,ACCEPTED,4.6,122.54
1788,219,107,103,2024-06-01 15:15:38,2024-06-01 15:48:38,2024-06-01 16:02:38,DELIVERED,5.71,216.74
1789,47,46,75,2024-12-02 18:48:31,2024-12-02 19:37:31,,PLACED,7.76,203.31
1790,6,45,37,2024-09-01 23:59:04,2024-09-02 00:51:04,,PLACED,5.53,488.92
1791,57,104,38,2024-10-30 07:03:44,2024-10-30 07:39:44,,ACCEPTED,1.85,465.62
1792,212,61,94,2024-04-17 17:07:02,2024-04-17 17:45:02,,PICKED,4.71,80.0
1793,113,119,24,2024-03-14 04:56:18,2024-03-14 05:35:18,2024-03-14 06:02:18,DELIVERED,4.7,80.0
1794,98,119,124,2024-10-02 03:59:07,2024-10-02 04:24:07,,ACCEPTED,5.13,85.63
1795,142,93,102,2024-09-11 19:24:35,2024-09-11 20:04:35,2024-09-11 19:55:35,DELIVERED,7.18,491.59
1796,17,111,61,2024-07-12 13:17:13,2024-07-12 13:51:13,,ACCEPTED,6.2,248.46
1797,110,67,30,2024-02-14 09:14:05,2024-02-14 09:45:05,,PLACED,4.89,426.67
1798,71,69,75,2024-09-25 09:54:21,2024-09-25 10:36:21,2024-09-25 10:33:21,DELIVERED,2.41,80.0
1799,53,77,34,2024-05-31 20:11:32,2024-05-31 20:40:32,,PICKED,1.95,355.67
1800,42,25,4,2025-01-17 09:03:26,2025-01-17 09:39:26,2025-01-17 10:06:26,DELIVERED,9.17,479.44
71,60,44,85,2024-03-17 04:55:01,2024-03-17 05:35:01,,ACCEPTED,5.34,313.36
